ID Anggota,Kode Buku,Judul,Kode Klasifikasi,Nama Klasifikasi,Tanggal Pinjam,Tanggal Kembali,Bulan Peminjaman,Status peminjaman
2304130133,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304130133,KB-677785,"Bisnis pengantar konsep, strategi, & kasus",330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020056,KB-677785,"Bisnis pengantar konsep, strategi, & kasus",330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020056,KB-690041,PENGANTAR ILMU EKONOMI EDISI 3,330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020079,KB-677785,"Bisnis pengantar konsep, strategi, & kasus",330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020079,KB-321628,Pengantar ilmu ekonomi edisi ke 3,330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020072,KB-914106,Pengantar ilmu ekonomi makro( teori & soal ),330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020072,KB-273195,Ekonomi Makro,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304020072,KB-677785,"Bisnis pengantar konsep, strategi, & kasus",330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2303050058,KB-840755,Menunggu itu ada seninya,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2304120121,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304120121,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304010011,KB-097013,Teori ekonomi makro suatu pengantar,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304010018,KB-938785,Ekonomika Makro Edisi Revis,330,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304010065,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304010065,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304010014,KB-477017,Ekonomi makro,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-687962,Hukum perdata indonesia,347,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-492799,Sosiologi hukum,340,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-492799,Sosiologi hukum,340,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-492799,Sosiologi hukum,340,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2305040006,KB-492799,Sosiologi hukum,340,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020084,KB-714314,Akuntansi manajemen teori dan aplikasi,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020084,KB-714314,Akuntansi manajemen teori dan aplikasi,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2304130117,KB-643562,Makroekonomi : Teori Pengantar Edisi Ketiga,339,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-839580,MANAJEMEN SUMBER DAYA MANUSIA,351,Ilmu-ilmu sosial,2024-03-18,2025-02-27,Maret,Telah Kembali
140606590998004,KB-917353,Manajemen  penilaian kinerja karyawan,658,Ilmu-ilmu terapan,2024-03-18,2025-02-27,Maret,Telah Kembali
2303010028,KB-094947,Laut bercerita,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2303010028,KB-459355,Mataraisa,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2303070100,KB-053305,Pulang pergi,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2303070100,KB-652368,Majnun,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2304120132,KB-569436,Kitab undang-undang hukum perdata,348,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2304120132,KB-621150,Kewirausahaan buku ajar untuk mahasiswa,338,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2303010060,KB-948272,Lavender,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2303010060,KB-193410,MANAJEMEN KURIKULUM,375,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2203020025,KB-337186,Belajar & pembelajaran,371,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2203020025,KB-940495,EVALUASI PEMBELAJARAN,371,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2203020032,KB-212851,STATISTIK PENELITIAN STUDI KASUS PENELITIAN MENGGUNAKAN SPSS,310,Ilmu-ilmu sosial,2024-03-18,2024-03-25,Maret,Telah Kembali
2203020032,KB-793353,PENGANTAR RISET OPERASI EDISI 3,651,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-138742,Akuntansi Manajemen Kumpulan Soal dan Pembahasannya,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-081631,AKUNTANSI MANAJEMEN SISTEM PROSES DAN PEMECAHAN SOSIAL,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020162,KB-081631,AKUNTANSI MANAJEMEN SISTEM PROSES DAN PEMECAHAN SOSIAL,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020167,KB-011970,Akuntansi manajemen pendekatan studi kasus,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020167,KB-170019,Akuntansi manajemen jilid 2,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204020167,KB-696595,Akuntansi manajemen informasi untuk pengambilan keputusan strategis,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2205050013,KB-620378,Senjata hebat para introver hal-hal yang dianggap,813,Kesusastraan,2024-03-18,2024-03-25,Maret,Telah Kembali
2204010050,KB-332276,Auditing Suaru Pendekatan Terpadu Edisi 4 Jilid 1,657,Ilmu-ilmu terapan,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-087404,Metodologi penelitian,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-404961,Metodologi penelitian kuantitatif,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-404961,Metodologi penelitian kuantitatif,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-404961,Metodologi penelitian kuantitatif,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-404961,Metodologi penelitian kuantitatif,1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2004010054,KB-806225,"Metode Penelitian Kuantitatif, Kualitatif dan R&D",1,Karya umum,2024-03-18,2024-03-25,Maret,Telah Kembali
2204010065,KB-831719,Akuntansi pajak,336,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010064,KB-944254,Akuntansi pajak sesuai dengan undang-undang pajak baru,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010003,KB-043227,MENYIMAK SEBAGAI SUATU KETERAMPILAN BERBAHASA,415,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010003,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010003,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010003,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010003,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010004,KB-738882,Mereka bukan anakku jalinan kasih yang tersisih,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010004,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010046,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010046,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010046,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010046,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010008,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010008,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010008,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010008,KB-043227,MENYIMAK SEBAGAI SUATU KETERAMPILAN BERBAHASA,415,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010008,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010006,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010006,KB-531329,Dasar-dasar kurikulum bahasa,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070090,KB-555753,Untuk dibaca saat diri merasa gagal,155,Filsafat,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070090,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010083,KB-673937,Pengembangan kurikulum pendidikan : teknologi dan kejujuran,370,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070087,KB-673937,Pengembangan kurikulum pendidikan : teknologi dan kejujuran,370,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010048,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010048,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010048,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010048,KB-483956,fonologi bahasa indonesia tinjauan dekriptif sistem bunyi bahasa indonesia,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010059,KB-944254,Akuntansi pajak sesuai dengan undang-undang pajak baru,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010059,KB-950239,AKUNTASI PAJAK,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010059,KB-950239,AKUNTASI PAJAK,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010059,KB-306172,Akuntansi Pajak Lanjutan,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130172,KB-315853,ETIKA BISNIS EDISI 5,174,Filsafat,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070103,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070103,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070103,KB-121349,Kurikulum dan pembelajaran,375,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130177,KB-862755,Agama Seni,290,Agama,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130177,KB-422566,MANTRA KEHIDUPAN,111,Filsafat,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130177,KB-707026,Pembebasan perempuan,181,Filsafat,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130168,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130168,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130152,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130152,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130151,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130151,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130178,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304130178,KB-820489,Dasar-dasar akuntansi jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010022,KB-833318,Patah untuk tumbuh,895,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010022,KB-977247,Moga bunda disayang allah,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010021,KB-935641,Matahari minor,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010021,KB-483922,Janji,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304020104,KB-510237,ACCOUNTING PENGANTAR AKUNTANSI BUKU 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2203030028,KB-051077,Biologi Jilid 1 Edisi 8,570,Ilmu-ilmu murni,2024-03-15,2024-03-22,Maret,Telah Kembali
2305020094,KB-625521,Pergulatan Ideologi Partai Politik di Indonesia,324,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305020094,KB-435087,Dinamika sistem politik indonesia,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-421386,Auditing Suatu Pendekatan Terpadu Jilid 1,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010116,KB-170019,Akuntansi manajemen jilid 2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070061,KB-868261,Penyalin cahaya sebuah novel adaptasi,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303070061,KB-033025,Mereka bilang aku kemlinthi,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010058,KB-977247,Moga bunda disayang allah,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010058,KB-005215,Harga sebuah percaya,813,Kesusastraan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010024,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010024,KB-539396,Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010010,KB-539396,Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010010,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010007,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010039,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010023,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010023,KB-539396,Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010108,KB-332848,PRAGMATIK,400,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010108,KB-331545,Asas-asas linguistik umum,410,Bahasa,2024-03-15,2024-03-22,Maret,Telah Kembali
2303010108,KB-149480,Pengembangan kurikulum baru,371,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010123,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010123,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010123,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010123,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010123,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2303030020,KB-236518,Lehninger Jilid 1,572,Ilmu-ilmu murni,2024-03-15,2024-03-22,Maret,Telah Kembali
2303030024,KB-011105,Dasar-dasar biokomia,574,Ilmu-ilmu murni,2024-03-15,2024-03-22,Maret,Telah Kembali
2104010050,KB-572521,"Akuntansi Manajemen untuk perencanaan, pengendalian dan pengembilan keputusan",658,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2104010050,KB-371815,Akuntansi Manajerial Accounting Managerial,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2304010086,KB-643562,Makroekonomi : Teori Pengantar Edisi Ketiga,339,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010049,KB-415847,AKUNTANSI PAJAK ED.2,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010127,KB-696595,Akuntansi manajemen informasi untuk pengambilan keputusan strategis,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010127,KB-421386,Auditing Suatu Pendekatan Terpadu Jilid 1,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010124,KB-375136,Akuntansi managemen sebuah pengantar,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010124,KB-421386,Auditing Suatu Pendekatan Terpadu Jilid 1,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010124,KB-696595,Akuntansi manajemen informasi untuk pengambilan keputusan strategis,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2105030007,KB-425013,Sosiologi politik,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2105030007,KB-425013,Sosiologi politik,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010050,KB-920204,Akuntansi perpajakan,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010050,KB-920204,Akuntansi perpajakan,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010050,KB-920204,Akuntansi perpajakan,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010050,KB-920204,Akuntansi perpajakan,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2204010050,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-03-15,2024-03-22,Maret,Telah Kembali
2305020059,KB-435087,Dinamika sistem politik indonesia,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305140008,KB-172617,Hukum tata negara indonesia,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305140008,KB-172617,Hukum tata negara indonesia,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305140008,KB-164120,Sistem politik Indonesia,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305140008,KB-164120,Sistem politik Indonesia,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305140008,KB-164120,Sistem politik Indonesia,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2305140008,KB-164120,Sistem politik Indonesia,320,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120144,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120144,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120144,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120144,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120148,KB-561044,Ekonomi makro pengantar,339,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120148,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304120148,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
2304010042,KB-850427,EKONOMI MATEMATIKA BISNIS,330,Ilmu-ilmu sosial,2024-03-15,2024-03-22,Maret,Telah Kembali
