ID Anggota;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Bulan Peminjaman;Status peminjaman
2305020070;44440;Hukum administrasi;342;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304130136;37770;Analisis laporan keuangan buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304130122;28557;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020100;37903;Analisis laporan keuangan buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2305150063;42751;ILMU POLITIK;320;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2305150063;35245;Sistem politik Indonesia;320;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2205010118;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2205010035;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2205010106;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2205010034;2393;Ekonomi kelembagaan;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010008;31702;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010033;24643;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010005;24273;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010005;24171;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010011;13.057.012;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010009;2239;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010055;17309;Auditing buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010076;55004;Auditing buku 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010064;321PB3.8;Auditing buku 2;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010060;39911;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010133;U00273;Akuntansi Manajemen;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020212;41889;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020074;41892;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020060;31920;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020073;31922;Etika bisnis dan profesi;174;Filsafat;2024-03-20;2024-03-27;Maret;Telah Kembali
2204010127;34054;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020068;19755;Kurikulum tingkat satuan pendidikan;378;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020023;1903;Etika Bisnis;650;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020023;34094;Dasar-dasar akuntansi jilid 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020023;35305;ILMU MAKRO EKONOMI;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020013;49389;Akuntansi keuangan : pemahaman perhitungan dan pencatatan akuntansi keuangan;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020013;24769;PENGANTAR EKONOMIKA MAKRO;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020013;640;THE GENESIS OF MACROECONOMICS;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020042;33418;Pengantar Teori Ekonomi;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304130124;42080;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-20;2024-03-27;Maret;Telah Kembali
2304130124;49194;Ekonomi makro;339;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304020096;1721;Pengantar Teori Ekonomi;330;Ilmu-ilmu sosial;2024-03-20;2024-03-27;Maret;Telah Kembali
2304130153;2867;Akuntansi keuangan menengah 1;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2004010006;2197;Akuntansi lingkungan & pengungkapannya;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2004010006;32858;Akuntansi Manajemen Lingkungan;657;Ilmu-ilmu terapan;2024-03-20;2024-03-27;Maret;Telah Kembali
2304130170;42079;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130158;28556;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130182;42081;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2305170094;15.222.2;KITAB UNDANG UNDANG HUKUM PERDATA;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130111;34295;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130117;50632;Pengantar etika bisnis;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020071;33485;ETIKA BISNIS EDISI 5;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020077;33488;ETIKA BISNIS EDISI 5;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020017;50060;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130115;31326;Etika;170;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010070;18708;Pratikum audit Buku 1 Edisi 3;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010070;42420;Managerial accounting;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120180;40920;KItab Undang-undang Hukum Perdata;348;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120180;50058;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2305040027;49661;3 Kitab undang-undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010060;18709;Pratikum audit Buku 1 Edisi 3;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120125;46619;Paradigma Baru Pendidikan Kewarganegaraan : Panduan Kuliah di Perguruan Tinggi;324;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2305150096;1842;Ilmu pemerintahan;350;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2305150096;B0000051;Sistem politik Indonesia;320;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2305150065;22663;Ilmu Pemerintahan;350;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2305150065;B0000052;Sistem politik Indonesia;320;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010029;20135;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010054;24450;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010054;39412;Morfologi bahasa indonesia pendekatan proses;416;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010012;49825;Morfologi suatu tinjauan deskriptif;416;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010012;19694;Morfologi;416;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010005;30740;Dasar-dasar pengembangan kurikulum;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010042;24459;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010042;31710;Pengembangan implementasi kurikulum 2013;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010038;30744;Dasar-dasar pengembangan kurikulum;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010049;30565;Pengembangan implementasi kurikulum 2013;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070085;27798;Kurikulum dan pembelajaran;375;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020055;29218;AKUNTANSI BIAYA TINGKAT LANJUT KAJIAN TEORI DAN APLIKASI;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020129;2243;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010139;41115;AKUNTANSI MANAJEMEN;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2305010001;20782;Tata bahasa praktis bahasa indonesia;415;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2305010003;857THP3.2;Tata bahasa baku bahasa indonesia;400;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2305010009;42556;KOMPISISI BAHASA INDONESIA REVISI 4;400;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2305010033;30596;BERBAHASA INDONESIA YANG BAIK DAN BENAR;410;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070096;50687;Teori tawa dan cara-cara melucu lainnya;813;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070096;49120;Story of the future;808;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010056;50735;Si anak spesial;813;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2303010056;49977;Sagaras;813;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020033;49045;Akuntansi manajemen biaya sebuah pengantar;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020028;49044;Akuntansi manajemen biaya sebuah pengantar;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2305180070;50746;Life is short, make it great hidup ini singkat jangan dibuat berat;155;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2203020007;49859;Analisis data dengan statistika nonparametrik;520;Ilmu-ilmu murni;2024-03-19;2024-03-26;Maret;Telah Kembali
2203020007;31716;Statistika untuk penelitian;310;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2203020007;27574;Statistika penelitian;310;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070070;49833;Si anak savana;813;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010017;21802;ECONOMICS PENGANTAR MIKRO DAN MAKRO EDISI 5;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120117;21803;ECONOMICS PENGANTAR MIKRO DAN MAKRO EDISI 5;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070095;49121;Story of the future;808;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020103;29224;AKUNTANSI MANAJEMEN TEORI DAN APLIKASI;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070064;50637;Berjuta rasanya;813;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070064;49940;Si anak savana;813;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070064;50737;Seni bijak berbicara refleksi untuk selalu berucap baik dan bermanfaat;808;Kesusastraan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010070;P01410006;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010064;33973;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010064;304PB3.5;Makroekonomi;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010062;33976;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010062;28144;Teori ekonomi makro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020132;29223;AKUNTANSI MANAJEMEN TEORI DAN APLIKASI;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010069;316PB3.4;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120172;316PB3.1;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010068;316PB3.3;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010015;22559;Pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120169;316PB3.2;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120169;33869;EKONOMI MATEMATIKA BISNIS;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120173;45477;Pengantar ekonomi makro edisi 7;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120173;1406.3.2;ECONOMICS PENGANTAR MIKRO DAN MAKRO;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120171;46738;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120116;40749;Pengantar ilmu ekonomi makro & mikro;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120116;42287;Warren reeve fess accounting pengantar akuntansi buku satu;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2305040001;49752;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020090;44339;Akuntansi Manajemen;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020091;44431;Akuntansi Manajemen;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204020091;27219;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010063;304PB3.1;Makroekonomi;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010147;12.545.5;BANTUAN HUKUM BUKAN HAK YANG DIBERI;340;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010147;390;ekonomi makro islami;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120170;40178;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010125;31820;Auditing : pendekatan sektor publik dan privat;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010133;48117;Auditing : teori dan praktik dasar pemeriksaan akuntan publik;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010006;43835;Auditing dan Pelayanan Verifikasi Pendekatan Terpadu Ed 9;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010053;39024;Auditing dan Pelayanan Verifikasi Pendekatan Terpadu Ed 9;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010049;P01410001;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010049;32107;Hukum Bisnis Pasar Modal;333;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020018;17467;PENGANTAR EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020005;40180;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020033;41749;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020014;P01410003;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304020014;28555;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120149;33776;Makro ekonomi Indonesia;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120149;15.566.1;Hukum Bisnis Pasar Modal;333;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010099;300;Hukum Bisnis pasar modal;333;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010099;47592;Makro ekonomi : aplikasi untuk indonesia;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010094;11;Pengantar Teori Ekonomi;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010094;32106;Hukum Bisnis Pasar Modal;333;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
190388201102;M220.1;Metode penelitian bahasa;407;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
190388201102;23452;Metode linguistik;410;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
190388201113;970THP3.1;PRAGMATIK;400;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
190388201113;42895;PENGAJARAN PRAGMATIK;400;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120200;26681;Hukum bisnis untuk perusahaan;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010091;47593;Makro ekonomi : aplikasi untuk indonesia;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010091;33420;Pengantar Teori Ekonomi;330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010091;304PB3.2;Makroekonomi;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120145;15.225.1;KUHP (Kitab Undang-Undang Hukum Pidana);345;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120145;151;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304120145;45659;KUHD (Kitab Undang-Undang Hukum Dagang);345;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010100;40075;hukum bisnis prinsip dan pelaksanaannya diindonesia;650;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010100;40411;Makro ekonomi Indonesia;339;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304010100;49750;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130153;21395;Business ethics etika bisnis;650;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2304130163;42313;Business ethics etika bisnis;650;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010065;21576;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
2204010064;35315;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-03-19;2024-03-26;Maret;Telah Kembali
170461201081;38001;METODOLOGI PENELITIAN BISNIS DAN EKONOMI PENDEKATAN KUANTITATIF;1;Karya umum;2024-03-19;2024-03-26;Maret;Telah Kembali
2003010086;19554;SEMANTIK 2;401;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2003010086;24069;Semantik leksikal;410;Bahasa;2024-03-19;2024-03-26;Maret;Telah Kembali
2303070095;49776;Pulang pergi;813;Kesusastraan;2024-03-18;2024-03-25;Maret;Telah Kembali
2303070095;49913;Sagaras;813;Kesusastraan;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020052;18386;Manajemen pendidikan;370;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020052;44607;Manajemen Sekolah;373;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020061;1619;Pengantar manajemen pendidikan di sekolah;373;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020070;20069;Manajemen pendidikan;370;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020049;18392;Manajemen pendidikan;370;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020049;18388;Manajemen pendidikan;370;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2103020049;50820;TEORI DAN APLIKASI MANAJEMEN PENDIDIKAN;374;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2105050001;49725;Mencari keadilan pandangan ktitis terhadap penegakkan hukum di Indonesia;340;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2105050001;25145;Pengantar ilmu hukum;340;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2105050001;49562;Teori hubungan internasional dari perspektif klasik sampai non-barat;327;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2203010058;20936;Pengantar statistika;520;Ilmu-ilmu murni;2024-03-18;2024-03-25;Maret;Telah Kembali
2203010058;30764;Dasar-Dasar Statistika;310;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304130133;40179;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304130133;40206;Bisnis pengantar konsep, strategi, & kasus;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020056;40205;Bisnis pengantar konsep, strategi, & kasus;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020056;29386;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020079;40209;Bisnis pengantar konsep, strategi, & kasus;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020079;SM.262.1;Pengantar ilmu ekonomi edisi ke 3;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020072;P01410005;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020072;339MHS3.1;Ekonomi Makro;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304020072;22;Bisnis pengantar konsep, strategi, & kasus;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2303050058;50736;Menunggu itu ada seninya;813;Kesusastraan;2024-03-18;2024-03-25;Maret;Telah Kembali
2304120121;28330;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304010011;28140;Teori ekonomi makro suatu pengantar;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304010018;U0000141;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304010065;217;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2304010014;49195;Ekonomi makro;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2305040006;26250;Hukum perdata indonesia;347;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2305040006;49535;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2305040006;49862;Sosiologi hukum;340;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
2204020084;49710;Akuntansi manajemen teori dan aplikasi;657;Ilmu-ilmu terapan;2024-03-18;2024-03-25;Maret;Telah Kembali
2304130117;278MHS3.2;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-03-18;2024-03-25;Maret;Telah Kembali
140606590998004;45454;MANAJEMEN SUMBER DAYA MANUSIA;351;Ilmu-ilmu sosial;2024-03-18;2025-02-27;Maret;Telah Kembali
140606590998004;49475;Manajemen  penilaian kinerja karyawan;658;Ilmu-ilmu terapan;2024-03-18;2025-02-27;Maret;Telah Kembali
